news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000002-20260408-80,000002.SZ,2026-04-08,创业板指数放量大涨近6%，创业板ETF易方达(159915)全天成交额近50亿元,截至收盘，创业板成长指数上涨7.2%，创业板指数上涨5.9%，创业板中盘200指数上涨5.7%，创业板ETF易方达（159915，联接基金A/C/Y：110026/004744/022907）全天成交额近50亿元。,tencent,http://stock.eastmoney.com/a/202604083698524764.html,万科A,创业板指数放量大涨近6%，创业板ETF易方达(159915)全天成交额近50亿元 截至收盘，创业板成长指数上涨7.2%，创业板指数上涨5.9%，创业板中盘200指数上涨5.7%，创业板ETF易方达（159915，联接基金A/C/Y：110026/004744/022907）全天成交额近50亿元。,1,1,0,1.0
000002-20260408-81,000002.SZ,2026-04-08,创业板指盘中涨超4%,北京商报讯（记者王蔓蕾）4月8日，A股三大股指集体高开，开盘后三大股指集体震荡上行，其中创业板指盘中涨超4%。 截至北京商报记者发稿，上证综指、深证成指、创业板指涨幅分别为1.5%、3.17%、4.01%，分别报3948.63点、13824.71点、3287.49点。,tencent,http://stock.eastmoney.com/a/202604083697702758.html,万科A,创业板指盘中涨超4% 北京商报讯（记者王蔓蕾）4月8日，A股三大股指集体高开，开盘后三大股指集体震荡上行，其中创业板指盘中涨超4%。 截至北京商报记者发稿，上证综指、深证成指、创业板指涨幅分别为1.5%、3.17%、4.01%，分别报3948.63点、13824.71点、3287.49点。,0,0,0,0.0
000002-20260408-82,000002.SZ,2026-04-08,创业板股融资余额增幅榜（附股）,具体来看，融资余额增长的创业板股有454只，其中，19股融资余额增幅超过10%。,tencent,http://stock.eastmoney.com/a/202604083697388527.html,万科A,创业板股融资余额增幅榜（附股） 具体来看，融资余额增长的创业板股有454只，其中，19股融资余额增幅超过10%。,1,1,0,1.0
000002-20260409-0,000002.SZ,2026-04-09,沪深两市成交额突破5000亿元,上证报中国证券网讯 4月9日，沪深两市成交额突破5000亿元。,21世纪经济报道,http://stock.eastmoney.com/a/202604093699233774.html,万科A,沪深两市成交额突破5000亿元 上证报中国证券网讯 4月9日，沪深两市成交额突破5000亿元。,0,0,0,0.0
000002-20260409-1,000002.SZ,2026-04-09,沪深两市成交额突破5000亿元,沪深两市成交额突破5000亿元，较上一日此时缩量超910亿元。,上海证券报,http://stock.eastmoney.com/a/202604093699475835.html,万科A,沪深两市成交额突破5000亿元 沪深两市成交额突破5000亿元，较上一日此时缩量超910亿元。,0,0,0,0.0
000002-20260409-2,000002.SZ,2026-04-09,沪深两市成交额突破2万亿元,沪深两市成交额突破2万亿元，较上日此时缩量超2700亿元。,上海证券报·中国证券网,http://stock.eastmoney.com/a/202604093699499616.html,万科A,沪深两市成交额突破2万亿元 沪深两市成交额突破2万亿元，较上日此时缩量超2700亿元。,0,0,0,0.0
000002-20260409-3,000002.SZ,2026-04-09,沪深两市成交额突破1.5万亿元,截至发稿，沪深两市成交额突破1.5万亿元。,中国基金报,http://stock.eastmoney.com/a/202604093699367617.html,万科A,沪深两市成交额突破1.5万亿元 截至发稿，沪深两市成交额突破1.5万亿元。,0,0,0,0.0
000002-20260409-4,000002.SZ,2026-04-09,沪深两市成交额突破1万亿元,4月9日上午，沪深两市成交额突破1万亿元，较上一个交易日此时缩量超1100亿元。,中国证券报,http://stock.eastmoney.com/a/202604093699384793.html,万科A,沪深两市成交额突破1万亿元 4月9日上午，沪深两市成交额突破1万亿元，较上一个交易日此时缩量超1100亿元。,0,0,0,0.0
000002-20260409-5,000002.SZ,2026-04-09,地缘政治视角看：沪深300为什么更适合当前防御资金？,地缘局势仍存不确定性，全球市场风险偏好下降，沪深300在内的宽基指数再获资金青睐。近20个交易日，沪深300ETF华夏（510330.SH）已累计获得10.62亿元申购。,中国证券报·中证网,http://finance.eastmoney.com/a/202604093699303676.html,万科A,地缘政治视角看：沪深300为什么更适合当前防御资金？ 地缘局势仍存不确定性，全球市场风险偏好下降，沪深300在内的宽基指数再获资金青睐。近20个交易日，沪深300ETF华夏（510330.SH）已累计获得10.62亿元申购。,-1,1,0,0.0
000002-20260409-6,000002.SZ,2026-04-09,沪深两市成交额超5000亿元，较上日此时缩量984亿元,每经AI快讯，4月9日，沪深两市成交额超5000亿元，较上日此时缩量984亿元。,南方财经网,http://stock.eastmoney.com/a/202604093699474966.html,万科A,沪深两市成交额超5000亿元，较上日此时缩量984亿元 每经AI快讯，4月9日，沪深两市成交额超5000亿元，较上日此时缩量984亿元。,0,0,0,0.0
000002-20260409-7,000002.SZ,2026-04-09,沪深两市成交额超2万亿元，较上日此时缩量2715亿元,每经AI快讯，4月9日，沪深两市成交额超2万亿元，较上日此时缩量2715亿元。,新华财经,http://stock.eastmoney.com/a/202604093699500615.html,万科A,沪深两市成交额超2万亿元，较上日此时缩量2715亿元 每经AI快讯，4月9日，沪深两市成交额超2万亿元，较上日此时缩量2715亿元。,0,0,0,0.0
000002-20260409-8,000002.SZ,2026-04-09,沪深两市成交额超1.5万亿元，较上日此时缩量1288亿元,每经AI快讯，4月9日，沪深两市成交额超1.5万亿元，较上日此时缩量1288亿元。,时代周报,http://stock.eastmoney.com/a/202604093699370950.html,万科A,沪深两市成交额超1.5万亿元，较上日此时缩量1288亿元 每经AI快讯，4月9日，沪深两市成交额超1.5万亿元，较上日此时缩量1288亿元。,0,0,0,0.0
000002-20260409-9,000002.SZ,2026-04-09,沪深两市成交额超1万亿元，较上日此时缩量1154亿元,每经AI快讯，4月9日，沪深两市成交额超1万亿元，较上日此时缩量1154亿元。,每日经济新闻,http://stock.eastmoney.com/a/202604093699377948.html,万科A,沪深两市成交额超1万亿元，较上日此时缩量1154亿元 每经AI快讯，4月9日，沪深两市成交额超1万亿元，较上日此时缩量1154亿元。,0,0,0,0.0
000002-20260409-10,000002.SZ,2026-04-09,沪深两市今日成交额合计2.13万亿元，中际旭创成交额居首,4月9日，沪深两市成交额合计2.13万亿元，较上一交易日缩量约3004.48亿元。其中，沪市成交额9024.82亿元，深市成交额1.23万亿元。中际旭创成交额居首，为172.49亿元。,深圳商报·读创,http://finance.eastmoney.com/a/202604093699514570.html,万科A,沪深两市今日成交额合计2.13万亿元，中际旭创成交额居首 4月9日，沪深两市成交额合计2.13万亿元，较上一交易日缩量约3004.48亿元。其中，沪市成交额9024.82亿元，深市成交额1.23万亿元。中际旭创成交额居首，为172.49亿元。,0,0,0,0.0
000002-20260409-11,000002.SZ,2026-04-09,沪深两市成交额突破1万亿 较上一日此时缩量超1000亿,南方财经4月9日电，沪深两市成交额突破1万亿较上一日此时缩量超1000亿。,界面新闻,http://stock.eastmoney.com/a/202604093699378086.html,万科A,沪深两市成交额突破1万亿 较上一日此时缩量超1000亿 南方财经4月9日电，沪深两市成交额突破1万亿较上一日此时缩量超1000亿。,0,0,0,0.0
000002-20260409-12,000002.SZ,2026-04-09,鹏华沪深港互联网股票：2025年换手率达738.23%,其中，截至4月8日，鹏华研究精选混合近一年复权单位净值增长率最高，达59.34%；鹏华沪深港互联网股票最低，为36.6%。 基金管理人在年报中表示，组合自24年判断市场处于熊与牛的转折后，明确看好市场，坚持科技与成长为主线。,第一财经,http://stock.eastmoney.com/a/202604093698851820.html,万科A,鹏华沪深港互联网股票：2025年换手率达738.23% 其中，截至4月8日，鹏华研究精选混合近一年复权单位净值增长率最高，达59.34%；鹏华沪深港互联网股票最低，为36.6%。 基金管理人在年报中表示，组合自24年判断市场处于熊与牛的转折后，明确看好市场，坚持科技与成长为主线。,1,1,0,1.0
000002-20260409-13,000002.SZ,2026-04-09,鹏华沪深港新兴成长混合A：2025年利润3.6亿元 净值增长率62.46%,AI基金鹏华沪深港新兴成长混合A（003835）披露2025年年报，2025年基金利润3.6亿元，加权平均基金份额本期利润0.8324元。报告期内，基金净值增长率为62.46%，截至2025年末，基金规模为3.75亿元。 该基金属于灵活配置型基金。,证券时报,http://stock.eastmoney.com/a/202604093699394120.html,万科A,鹏华沪深港新兴成长混合A：2025年利润3.6亿元 净值增长率62.46% AI基金鹏华沪深港新兴成长混合A（003835）披露2025年年报，2025年基金利润3.6亿元，加权平均基金份额本期利润0.8324元。报告期内，基金净值增长率为62.46%，截至2025年末，基金规模为3.75亿元。 该基金属于灵活配置型基金。,1,1,0,1.0
000002-20260409-14,000002.SZ,2026-04-09,沪深两市主力资金净流入金额创逾十年新高 A股成交放量 超5100只股票上涨,反弹持续性值得期待 从资金面来看，随着地缘局势缓和，资金乐观情绪升温，4月8日沪深两市主力资金净流入超530亿元，创逾十年新高。 具体来看，Wind数据显示，4月8日沪深两市主力资金净流入531.57亿元，其中沪深300主力资金净流入213.98亿元。,证券时报网,http://finance.eastmoney.com/a/202604093698615940.html,万科A,沪深两市主力资金净流入金额创逾十年新高 A股成交放量 超5100只股票上涨 反弹持续性值得期待 从资金面来看，随着地缘局势缓和，资金乐观情绪升温，4月8日沪深两市主力资金净流入超530亿元，创逾十年新高。 具体来看，Wind数据显示，4月8日沪深两市主力资金净流入531.57亿元，其中沪深300主力资金净流入213.98亿元。,1,1,0,1.0
000002-20260409-15,000002.SZ,2026-04-09,沪深两市成交额连续第2个交易日突破2万亿 较上一日此时缩量超2700亿,南方财经4月9日电，沪深两市成交额连续第2个交易日突破2万亿，较上一日此时缩量超2700亿。,财联社,http://finance.eastmoney.com/a/202604093699503645.html,万科A,沪深两市成交额连续第2个交易日突破2万亿 较上一日此时缩量超2700亿 南方财经4月9日电，沪深两市成交额连续第2个交易日突破2万亿，较上一日此时缩量超2700亿。,0,0,0,0.0
000002-20260409-16,000002.SZ,2026-04-09,霍尔木兹海峡再生变数！底仓配置选项关注沪深300ETF华泰柏瑞（510300）,同时，依托完善的产品功能设计，沪深300ETF华泰柏瑞（510300）也是多元策略之选，不仅是上交所沪深300ETF期权合约的唯一现货标的，也是重要的融资融券及互联互通标的。 此外，沪深300ETF华泰柏瑞（510300）收获了市场广泛认可，成为名副其实的人气之选。,金融投资报,http://stock.eastmoney.com/a/202604093699302868.html,万科A,霍尔木兹海峡再生变数！底仓配置选项关注沪深300ETF华泰柏瑞（510300） 同时，依托完善的产品功能设计，沪深300ETF华泰柏瑞（510300）也是多元策略之选，不仅是上交所沪深300ETF期权合约的唯一现货标的，也是重要的融资融券及互联互通标的。 此外，沪深300ETF华泰柏瑞（510300）收获了市场广泛认可，成为名副其实的人气之选。,0,0,0,0.0
000002-20260409-17,000002.SZ,2026-04-09,广发大盘价值混合A：2025年利润4057.84万元 净值增长率11.68%,AI基金广发大盘价值混合A（012765）披露2025年年报，2025年基金利润4057.84万元，加权平均基金份额本期利润0.0728元。报告期内，基金净值增长率为11.68%，截至2025年末，基金规模为3.37亿元。 该基金属于偏股混合型基金。,金融投资网,http://stock.eastmoney.com/a/202604093699460129.html,万科A,广发大盘价值混合A：2025年利润4057.84万元 净值增长率11.68% AI基金广发大盘价值混合A（012765）披露2025年年报，2025年基金利润4057.84万元，加权平均基金份额本期利润0.0728元。报告期内，基金净值增长率为11.68%，截至2025年末，基金规模为3.37亿元。 该基金属于偏股混合型基金。,1,1,0,1.0
